date,lake_surface_water_temperature
2012-07-29,280.063
2012-07-30,281.399
2012-07-30,281.399
2012-07-31,281.405
2012-07-31,281.405
2012-08-01,281.211
2012-08-01,281.211
2012-08-02,281.687
2012-08-02,281.687
2012-08-03,282.919
2012-08-03,282.919
2012-08-04,282.733
2012-08-04,282.733
2012-08-05,282.47
2012-08-05,282.47
2012-08-06,282.113
2012-08-06,282.113
2012-08-07,282.013
2012-08-07,282.013
2012-08-08,283.409
2012-08-08,283.409
2012-08-09,283.134
2012-08-09,283.134
2012-08-10,282.46
2012-08-10,282.46
2012-08-11,282.073
2012-08-11,282.073
2012-08-12,281.491
2012-08-12,281.491
2012-08-13,282.874
2012-08-13,282.874
2012-08-14,282.414
2012-08-14,282.414
2012-08-15,280.115
2012-08-15,280.115
2012-08-16,280.692
2012-08-16,280.692
2012-08-17,281.08
2012-08-17,281.08
2012-08-18,280.846
2012-08-18,280.846
2012-08-19,279.12
2012-08-19,279.12
2012-08-20,280.189
2012-08-20,280.189
2012-08-21,281.084
2012-08-21,281.084
2012-08-22,281.833
2012-08-22,281.833
2012-08-23,282.994
2012-08-23,282.994
2012-08-24,282.196
2012-08-24,282.196
2012-08-25,283.192
2012-08-25,283.192
2012-08-26,279.67
2012-08-26,279.67
2012-08-27,283.731
2012-08-27,283.731
2012-08-28,283.799
2012-08-28,283.799
2012-08-29,283.852
2012-08-29,283.852
2012-08-30,283.126
2012-08-30,283.126
2012-08-31,282.432
2012-08-31,282.432
2012-09-01,281.611
2012-09-01,281.611
2012-09-02,284.233
2012-09-02,284.233
2012-09-03,283.984
2012-09-03,283.984
2012-09-04,284.154
2012-09-04,284.154
2012-09-05,284.485
2012-09-05,284.485
2012-09-06,285.696
2012-09-06,285.696
2012-09-07,285.217
2012-09-07,285.217
2012-09-08,284.881
2012-09-08,284.881
2012-09-09,285.094
2012-09-09,285.094
2012-09-10,285.579
2012-09-10,285.579
2012-09-11,288.282
2012-09-11,288.282
2012-09-12,287.418
2012-09-12,287.418
2012-09-13,286.035
2012-09-13,286.035
2012-09-14,279.794
2012-09-14,279.794
2012-09-15,284.562
2012-09-15,284.562
2012-09-16,285.322
2012-09-16,285.322
2012-09-17,285.938
2012-09-17,285.938
2012-09-18,284.327
2012-09-18,284.327
2012-09-19,283.364
2012-09-19,283.364
2012-09-20,284.12
2012-09-20,284.12
2012-09-21,283.871
2012-09-21,283.871
2012-09-22,284.542
2012-09-22,284.542
2012-09-23,284.407
2012-09-23,284.407
2012-09-24,274.467
2012-09-24,274.467
2012-09-25,285.544
2012-09-25,285.544
2012-09-26,280.557
2012-09-26,280.557
2012-09-27,280.909
2012-09-27,280.909
2012-09-28,273.004
2012-09-28,273.004
2012-09-29,284.893
2012-09-29,284.893
2012-09-30,282.827
2012-09-30,282.827
2012-10-01,283.527
2012-10-01,283.527
2012-10-02,285.771
2012-10-02,285.771
2012-10-03,285.361
2012-10-03,285.361
2012-10-04,284.736
2012-10-04,284.736
2012-10-05,286.854
2012-10-05,286.854
2012-10-06,286.078
2012-10-06,286.078
2012-10-07,283.966
2012-10-07,283.966
2012-10-08,281.061
2012-10-08,281.061
2012-10-09,283.297
2012-10-09,283.297
2012-10-10,287.086
2012-10-10,287.086
2012-10-11,276.278
2012-10-11,276.278
2012-10-12,285.535
2012-10-12,285.535
2012-10-13,280.476
2012-10-13,280.476
2012-10-14,287.237
2012-10-14,287.237
2012-10-15,287.701
2012-10-15,287.701
2012-10-16,287.235
2012-10-16,287.235
2012-10-17,287.33
2012-10-17,287.33
2012-10-18,278.984
2012-10-18,278.984
2012-10-19,287.226
2012-10-19,287.226
2012-10-20,288.763
2012-10-20,288.763
2012-10-21,287.778
2012-10-21,287.778
2012-10-22,286.638
2012-10-22,286.638
2012-10-23,286.336
2012-10-23,286.336
2012-10-24,285.384
2012-10-24,285.384
2012-10-25,286.352
2012-10-25,286.352
2012-10-26,287.463
2012-10-26,287.463
2012-10-27,283.745
2012-10-27,283.745
2012-10-28,287.323
2012-10-28,287.323
2012-10-29,285.244
2012-10-29,285.244
2012-10-30,288.631
2012-10-30,288.631
2012-10-31,286.165
2012-10-31,286.165
2012-11-01,286.202
2012-11-01,286.202
2012-11-02,281.444
2012-11-02,281.444
2012-11-03,284.754
2012-11-03,284.754
2012-11-04,289.334
2012-11-04,289.334
2012-11-05,283.608
2012-11-05,283.608
2012-11-06,287.958
2012-11-06,287.958
2012-11-07,287.205
2012-11-07,287.205
2012-11-08,288.444
2012-11-08,288.444
2012-11-09,289.176
2012-11-09,289.176
2012-11-10,287.469
2012-11-10,287.469
2012-11-12,288.414
2012-11-12,288.414
2012-11-13,288.242
2012-11-13,288.242
2012-11-14,289.144
2012-11-14,289.144
2012-11-15,287.633
2012-11-15,287.633
2012-11-16,287.136
2012-11-16,287.136
2012-11-17,283.898
2012-11-17,283.898
2012-11-19,288.845
2012-11-19,288.845
2012-11-20,287.935
2012-11-20,287.935
2012-11-21,288.429
2012-11-21,288.429
2012-11-22,288.48
2012-11-22,288.48
2012-11-23,288.124
2012-11-23,288.124
2012-11-24,286.072
2012-11-24,286.072
2012-11-25,274.428
2012-11-25,274.428
2012-11-26,286.406
2012-11-26,286.406
2012-11-27,288.882
2012-11-27,288.882
2012-11-28,288.918
2012-11-28,288.918
2012-11-29,280.404
2012-11-29,280.404
2012-12-01,283.371
2012-12-01,283.371
2012-12-02,285.634
2012-12-02,285.634
2012-12-03,289.902
2012-12-03,289.902
2012-12-04,280.89
2012-12-04,280.89
2012-12-05,281.298
2012-12-05,281.298
2012-12-06,276.701
2012-12-06,276.701
2012-12-07,284.883
2012-12-07,284.883
2012-12-09,289.191
2012-12-09,289.191
2012-12-10,289.637
2012-12-10,289.637
2012-12-11,288.874
2012-12-11,288.874
2012-12-12,287.965
2012-12-12,287.965
2012-12-13,281.866
2012-12-13,281.866
2012-12-14,288.093
2012-12-14,288.093
2012-12-15,289.137
2012-12-15,289.137
2012-12-16,290.018
2012-12-16,290.018
2012-12-17,290.539
2012-12-17,290.539
2012-12-18,288.521
2012-12-18,288.521
2012-12-20,286.813
2012-12-20,286.813
2012-12-21,277.05
2012-12-21,277.05
2012-12-22,286.513
2012-12-22,286.513
2012-12-23,287.878
2012-12-23,287.878
2012-12-24,283.562
2012-12-24,283.562
2012-12-25,283.16
2012-12-25,283.16
2012-12-26,284.195
2012-12-26,284.195
2012-12-27,284.98
2012-12-27,284.98
2012-12-28,285.703
2012-12-28,285.703
2012-12-29,280.412
2012-12-29,280.412
2012-12-30,287.097
2012-12-30,287.097
2012-12-31,287.735
2012-12-31,287.735
2013-01-01,288.265
2013-01-01,288.265
2013-01-02,286.414
2013-01-02,286.414
2013-01-03,288.711
2013-01-03,288.711
2013-01-04,288.99
2013-01-04,288.99
2013-01-05,285.243
2013-01-05,285.243
2013-01-06,287.502
2013-01-06,287.502
2013-01-07,288.342
2013-01-07,288.342
2013-01-08,277.142
2013-01-08,277.142
2013-01-09,288.33
2013-01-09,288.33
2013-01-10,280.784
2013-01-10,280.784
2013-01-11,288.57
2013-01-11,288.57
2013-01-12,288.7
2013-01-12,288.7
2013-01-13,289.179
2013-01-13,289.179
2013-01-14,281.961
2013-01-14,281.961
2013-01-16,287.039
2013-01-16,287.039
2013-01-17,289.076
2013-01-17,289.076
2013-01-18,286.874
2013-01-18,286.874
2013-01-19,283.234
2013-01-19,283.234
2013-01-21,286.878
2013-01-21,286.878
2013-01-22,288.818
2013-01-22,288.818
2013-01-23,287.017
2013-01-23,287.017
2013-01-24,287.939
2013-01-24,287.939
2013-01-25,288.11
2013-01-25,288.11
2013-01-27,288.233
2013-01-27,288.233
2013-01-28,287.476
2013-01-28,287.476
2013-01-29,286.711
2013-01-29,286.711
2013-01-30,279.632
2013-01-30,279.632
2013-01-31,287.951
2013-01-31,287.951
2013-02-01,289.843
2013-02-01,289.843
2013-02-02,284.916
2013-02-02,284.916
2013-02-04,283.866
2013-02-04,283.866
2013-02-05,288.584
2013-02-05,288.584
2013-02-06,288.341
2013-02-06,288.341
2013-02-07,287.59
2013-02-07,287.59
2013-02-08,283.304
2013-02-08,283.304
2013-02-09,284.542
2013-02-09,284.542
2013-02-10,287.403
2013-02-10,287.403
2013-02-11,287.835
2013-02-11,287.835
2013-02-12,288.316
2013-02-12,288.316
2013-02-13,278.157
2013-02-13,278.157
2013-02-14,288.306
2013-02-14,288.306
2013-02-15,287.812
2013-02-15,287.812
2013-02-16,286.931
2013-02-16,286.931
2013-02-17,287.073
2013-02-17,287.073
2013-02-18,284.456
2013-02-18,284.456
2013-02-19,284.895
2013-02-19,284.895
2013-02-21,285.354
2013-02-21,285.354
2013-02-22,288.434
2013-02-22,288.434
2013-02-23,288.745
2013-02-23,288.745
2013-02-24,286.183
2013-02-24,286.183
2013-02-25,285.662
2013-02-25,285.662
2013-02-26,287.66
2013-02-26,287.66
2013-02-27,288.56
2013-02-27,288.56
2013-02-28,289.335
2013-02-28,289.335
2013-03-01,288.381
2013-03-01,288.381
2013-03-02,288.74
2013-03-02,288.74
2013-03-03,281.718
2013-03-03,281.718
2013-03-04,288.043
2013-03-04,288.043
2013-03-05,288.99
2013-03-05,288.99
2013-03-06,288.574
2013-03-06,288.574
2013-03-07,288.568
2013-03-07,288.568
2013-03-08,286.724
2013-03-08,286.724
2013-03-09,288.434
2013-03-09,288.434
2013-03-10,289.035
2013-03-10,289.035
2013-03-11,283.102
2013-03-11,283.102
2013-03-12,286.552
2013-03-12,286.552
2013-03-13,286.926
2013-03-13,286.926
2013-03-15,278.38
2013-03-15,278.38
2013-03-16,287.508
2013-03-16,287.508
2013-03-17,286.347
2013-03-17,286.347
2013-03-18,287.46
2013-03-18,287.46
2013-03-19,286.869
2013-03-19,286.869
2013-03-20,285.575
2013-03-20,285.575
2013-03-21,286.24
2013-03-21,286.24
2013-03-22,285.23
2013-03-22,285.23
2013-03-23,277.94
2013-03-23,277.94
2013-03-24,286.681
2013-03-24,286.681
2013-03-25,284.684
2013-03-25,284.684
2013-03-26,286.25
2013-03-26,286.25
2013-03-27,286.092
2013-03-27,286.092
2013-03-28,287.06
2013-03-28,287.06
2013-03-29,286.229
2013-03-29,286.229
2013-03-30,286.403
2013-03-30,286.403
2013-03-31,285.944
2013-03-31,285.944
2013-04-01,286.42
2013-04-01,286.42
2013-04-02,286.0
2013-04-02,286.0
2013-04-03,286.382
2013-04-03,286.382
2013-04-04,285.917
2013-04-04,285.917
2013-04-05,285.125
2013-04-05,285.125
2013-04-06,285.421
2013-04-06,285.421
2013-04-07,285.558
2013-04-07,285.558
2013-04-08,285.684
2013-04-08,285.684
2013-04-09,274.633
2013-04-09,274.633
2013-04-10,284.316
2013-04-10,284.316
2013-04-11,284.409
2013-04-11,284.409
2013-04-12,283.732
2013-04-12,283.732
2013-04-13,282.848
2013-04-13,282.848
2013-04-14,273.62
2013-04-14,273.62
2013-04-15,284.419
2013-04-15,284.419
2013-04-16,285.026
2013-04-16,285.026
2013-04-17,285.396
2013-04-17,285.396
2013-04-18,285.113
2013-04-18,285.113
2013-04-19,284.959
2013-04-19,284.959
2013-04-20,285.029
2013-04-20,285.029
2013-04-21,284.537
2013-04-21,284.537
2013-04-22,284.851
2013-04-22,284.851
2013-04-23,284.289
2013-04-23,284.289
2013-04-24,283.944
2013-04-24,283.944
2013-04-25,283.54
2013-04-25,283.54
2013-04-26,283.963
2013-04-26,283.963
2013-04-27,283.242
2013-04-27,283.242
2013-04-28,282.994
2013-04-28,282.994
2013-04-29,283.719
2013-04-29,283.719
2013-04-30,284.338
2013-04-30,284.338
2013-05-01,284.214
2013-05-01,284.214
2013-05-02,278.876
2013-05-02,278.876
2013-05-03,281.432
2013-05-03,281.432
2013-05-04,283.646
2013-05-04,283.646
2013-05-05,279.875
2013-05-05,279.875
2013-05-06,276.15
2013-05-06,276.15
2013-05-07,283.19
2013-05-07,283.19
2013-05-08,283.827
2013-05-08,283.827
2013-05-09,282.827
2013-05-09,282.827
2013-05-10,283.244
2013-05-10,283.244
2013-05-11,282.881
2013-05-11,282.881
2013-05-12,282.874
2013-05-12,282.874
2013-05-13,279.114
2013-05-13,279.114
2013-05-14,281.937
2013-05-14,281.937
2013-05-15,282.315
2013-05-15,282.315
2013-05-16,279.679
2013-05-16,279.679
2013-05-19,278.529
2013-05-19,278.529
2013-05-20,283.447
2013-05-20,283.447
2013-05-21,283.693
2013-05-21,283.693
2013-05-22,281.667
2013-05-22,281.667
2013-05-23,278.576
2013-05-23,278.576
2013-05-24,279.043
2013-05-24,279.043
2013-05-25,282.641
2013-05-25,282.641
2013-05-26,281.038
2013-05-26,281.038
2013-05-27,275.047
2013-05-27,275.047
2013-05-28,278.088
2013-05-28,278.088
2013-05-29,279.488
2013-05-29,279.488
2013-05-30,278.881
2013-05-30,278.881
2013-05-31,279.315
2013-05-31,279.315
2013-06-01,278.815
2013-06-01,278.815
2013-06-02,279.046
2013-06-02,279.046
2013-06-03,278.962
2013-06-03,278.962
2013-06-04,279.397
2013-06-04,279.397
2013-06-05,279.442
2013-06-05,279.442
2013-06-06,279.433
2013-06-06,279.433
2013-06-07,274.823
2013-06-07,274.823
2013-06-08,273.693
2013-06-08,273.693
2013-06-09,280.287
2013-06-09,280.287
2013-06-10,280.489
2013-06-10,280.489
2013-06-11,280.471
2013-06-11,280.471
2013-06-12,278.2
2013-06-12,278.2
2013-06-13,277.045
2013-06-13,277.045
2013-06-14,280.93
2013-06-14,280.93
2013-06-15,280.098
2013-06-15,280.098
2013-06-16,279.156
2013-06-16,279.156
2013-06-17,278.869
2013-06-17,278.869
2013-06-18,279.519
2013-06-18,279.519
2013-06-19,277.289
2013-06-19,277.289
2013-06-20,278.855
2013-06-20,278.855
2013-06-21,275.029
2013-06-21,275.029
2013-06-22,274.528
2013-06-22,274.528
2013-06-23,278.453
2013-06-23,278.453
2013-06-24,279.28
2013-06-24,279.28
2013-06-25,271.647
2013-06-25,271.647
2013-06-26,278.748
2013-06-26,278.748
2013-06-27,278.481
2013-06-27,278.481
2013-06-28,278.74
2013-06-28,278.74
2013-06-29,278.684
2013-06-29,278.684
2013-06-30,278.216
2013-06-30,278.216
2013-07-01,278.584
2013-07-01,278.584
2013-07-02,278.767
2013-07-02,278.767
2013-07-03,278.792
2013-07-03,278.792
2013-07-04,279.189
2013-07-04,279.189
2013-07-05,279.447
2013-07-05,279.447
2013-07-06,274.799
2013-07-06,274.799
2013-07-07,282.074
2013-07-07,282.074
2013-07-08,282.343
2013-07-08,282.343
2013-07-09,281.862
2013-07-09,281.862
2013-07-10,281.729
2013-07-10,281.729
2013-07-11,281.003
2013-07-11,281.003
2013-07-12,281.031
2013-07-12,281.031
2013-07-13,280.872
2013-07-13,280.872
2013-07-14,280.187
2013-07-14,280.187
2013-07-15,279.428
2013-07-15,279.428
2013-07-16,281.152
2013-07-16,281.152
2013-07-17,281.563
2013-07-17,281.563
2013-07-18,281.21
2013-07-18,281.21
2013-07-19,275.323
2013-07-19,275.323
2013-07-20,280.642
2013-07-20,280.642
2013-07-21,277.743
2013-07-21,277.743
2013-07-22,278.658
2013-07-22,278.658
2013-07-23,278.339
2013-07-23,278.339
2013-07-24,277.933
2013-07-24,277.933
2013-07-25,279.273
2013-07-25,279.273
2013-07-26,280.157
2013-07-26,280.157
2013-07-27,280.779
2013-07-27,280.779
2013-07-28,281.512
2013-07-28,281.512
2013-07-29,282.131
2013-07-29,282.131
2013-07-30,281.511
2013-07-30,281.511
2013-07-31,281.588
2013-07-31,281.588
2013-08-01,281.199
2013-08-01,281.199
2013-08-02,281.138
2013-08-02,281.138
2013-08-03,281.063
2013-08-03,281.063
2013-08-04,278.659
2013-08-04,278.659
2013-08-05,280.188
2013-08-05,280.188
2013-08-06,280.82
2013-08-06,280.82
2013-08-07,281.89
2013-08-07,281.89
2013-08-08,280.361
2013-08-08,280.361
2013-08-09,277.467
2013-08-09,277.467
2013-08-10,280.406
2013-08-10,280.406
2013-08-11,280.108
2013-08-11,280.108
2013-08-12,280.368
2013-08-12,280.368
2013-08-13,280.667
2013-08-13,280.667
2013-08-14,281.002
2013-08-14,281.002
2013-08-15,281.302
2013-08-15,281.302
2013-08-16,281.428
2013-08-16,281.428
2013-08-17,281.769
2013-08-17,281.769
2013-08-18,281.804
2013-08-18,281.804
2013-08-19,282.134
2013-08-19,282.134
2013-08-20,283.166
2013-08-20,283.166
2013-08-21,283.0
2013-08-21,283.0
2013-08-22,283.188
2013-08-22,283.188
2013-08-23,283.71
2013-08-23,283.71
2013-08-25,276.439
2013-08-25,276.439
2013-08-26,278.287
2013-08-26,278.287
2013-08-27,278.578
2013-08-27,278.578
2013-08-28,277.617
2013-08-28,277.617
2013-08-29,281.475
2013-08-29,281.475
2013-08-30,281.732
2013-08-30,281.732
2013-08-31,282.076
2013-08-31,282.076
2013-09-01,282.591
2013-09-01,282.591
2013-09-02,281.484
2013-09-02,281.484
2013-09-03,281.401
2013-09-03,281.401
2013-09-04,282.486
2013-09-04,282.486
2013-09-05,283.123
2013-09-05,283.123
2013-09-06,283.584
2013-09-06,283.584
2013-09-07,283.701
2013-09-07,283.701
2013-09-08,284.614
2013-09-08,284.614
2013-09-09,283.926
2013-09-09,283.926
2013-09-10,283.391
2013-09-10,283.391
2013-09-11,284.4
2013-09-11,284.4
2013-09-12,284.26
2013-09-12,284.26
2013-09-13,284.792
2013-09-13,284.792
2013-09-14,284.662
2013-09-14,284.662
2013-09-15,283.927
2013-09-15,283.927
2013-09-16,282.527
2013-09-16,282.527
2013-09-17,281.667
2013-09-17,281.667
2013-09-18,281.808
2013-09-18,281.808
2013-09-19,282.665
2013-09-19,282.665
2013-09-20,283.584
2013-09-20,283.584
2013-09-21,283.82
2013-09-21,283.82
2013-09-22,283.081
2013-09-22,283.081
2013-09-23,283.39
2013-09-23,283.39
2013-09-24,283.675
2013-09-24,283.675
2013-09-25,283.153
2013-09-25,283.153
2013-09-26,285.111
2013-09-26,285.111
2013-09-27,285.631
2013-09-27,285.631
2013-09-28,283.586
2013-09-28,283.586
2013-09-29,282.882
2013-09-29,282.882
2013-09-30,271.852
2013-09-30,271.852
2013-10-01,278.281
2013-10-01,278.281
2013-10-02,279.314
2013-10-02,279.314
2013-10-03,282.067
2013-10-03,282.067
2013-10-04,283.881
2013-10-04,283.881
2013-10-05,284.417
2013-10-05,284.417
2013-10-06,285.039
2013-10-06,285.039
2013-10-07,284.964
2013-10-07,284.964
2013-10-08,285.409
2013-10-08,285.409
2013-10-09,284.227
2013-10-09,284.227
2013-10-10,284.779
2013-10-10,284.779
2013-10-11,284.524
2013-10-11,284.524
2013-10-12,284.941
2013-10-12,284.941
2013-10-13,285.446
2013-10-13,285.446
2013-10-14,282.67
2013-10-14,282.67
2013-10-15,285.703
2013-10-15,285.703
2013-10-16,284.798
2013-10-16,284.798
2013-10-17,284.964
2013-10-17,284.964
2013-10-18,282.926
2013-10-18,282.926
2013-10-19,283.834
2013-10-19,283.834
2013-10-20,284.939
2013-10-20,284.939
2013-10-21,286.082
2013-10-21,286.082
2013-10-22,287.573
2013-10-22,287.573
2013-10-23,285.922
2013-10-23,285.922
2013-10-24,284.219
2013-10-24,284.219
2013-10-25,285.129
2013-10-25,285.129
2013-10-26,283.307
2013-10-26,283.307
2013-10-27,286.522
2013-10-27,286.522
2013-10-28,284.603
2013-10-28,284.603
2013-10-29,287.568
2013-10-29,287.568
2013-10-30,287.413
2013-10-30,287.413
2013-10-31,277.679
2013-10-31,277.679
2013-11-01,282.943
2013-11-01,282.943
2013-11-02,284.921
2013-11-02,284.921
2013-11-03,288.384
2013-11-03,288.384
2013-11-04,286.69
2013-11-04,286.69
2013-11-05,289.226
2013-11-05,289.226
2013-11-06,287.807
2013-11-06,287.807
2013-11-07,289.326
2013-11-07,289.326
2013-11-08,290.352
2013-11-08,290.352
2013-11-09,289.143
2013-11-09,289.143
2013-11-10,288.697
2013-11-10,288.697
2013-11-11,283.302
2013-11-11,283.302
2013-11-12,286.436
2013-11-12,286.436
2013-11-13,288.959
2013-11-13,288.959
2013-11-14,287.955
2013-11-14,287.955
2013-11-15,289.877
2013-11-15,289.877
2013-11-16,289.178
2013-11-16,289.178
2013-11-17,277.496
2013-11-17,277.496
2013-11-18,284.907
2013-11-18,284.907
2013-11-19,286.568
2013-11-19,286.568
2013-11-20,285.957
2013-11-20,285.957
2013-11-21,282.501
2013-11-21,282.501
2013-11-22,284.399
2013-11-22,284.399
2013-11-23,287.073
2013-11-23,287.073
2013-11-24,287.715
2013-11-24,287.715
2013-11-25,288.986
2013-11-25,288.986
2013-11-26,283.636
2013-11-26,283.636
2013-11-27,289.675
2013-11-27,289.675
2013-11-28,288.227
2013-11-28,288.227
2013-11-29,289.661
2013-11-29,289.661
2013-11-30,289.336
2013-11-30,289.336
2013-12-01,287.873
2013-12-01,287.873
2013-12-02,288.29
2013-12-02,288.29
2013-12-03,287.163
2013-12-03,287.163
2013-12-04,288.603
2013-12-04,288.603
2013-12-05,289.743
2013-12-05,289.743
2013-12-07,289.855
2013-12-07,289.855
2013-12-09,286.396
2013-12-09,286.396
2013-12-11,287.337
2013-12-11,287.337
2013-12-12,289.148
2013-12-12,289.148
2013-12-13,287.708
2013-12-13,287.708
2013-12-14,289.21
2013-12-14,289.21
2013-12-15,288.337
2013-12-15,288.337
2013-12-17,287.924
2013-12-17,287.924
2013-12-18,289.029
2013-12-18,289.029
2013-12-19,287.523
2013-12-19,287.523
2013-12-21,289.097
2013-12-21,289.097
2013-12-22,288.519
2013-12-22,288.519
2013-12-23,288.042
2013-12-23,288.042
2013-12-24,289.941
2013-12-24,289.941
2013-12-25,289.06
2013-12-25,289.06
2013-12-26,288.598
2013-12-26,288.598
2013-12-27,289.729
2013-12-27,289.729
2013-12-28,289.888
2013-12-28,289.888
2013-12-29,289.467
2013-12-29,289.467
2013-12-30,290.1
2013-12-30,290.1
2013-12-31,288.441
2013-12-31,288.441
2014-01-01,285.377
2014-01-01,285.377
2014-01-02,289.569
2014-01-02,289.569
2014-01-03,286.799
2014-01-03,286.799
2014-01-05,288.166
2014-01-05,288.166
2014-01-06,288.097
2014-01-06,288.097
2014-01-07,289.254
2014-01-07,289.254
2014-01-08,288.951
2014-01-08,288.951
2014-01-09,289.241
2014-01-09,289.241
2014-01-10,289.895
2014-01-10,289.895
2014-01-11,288.238
2014-01-11,288.238
2014-01-12,279.16
2014-01-12,279.16
2014-01-13,288.996
2014-01-13,288.996
2014-01-14,288.698
2014-01-14,288.698
2014-01-15,287.398
2014-01-15,287.398
2014-01-16,287.224
2014-01-16,287.224
2014-01-17,285.609
2014-01-17,285.609
2014-01-18,285.824
2014-01-18,285.824
2014-01-19,287.06
2014-01-19,287.06
2014-01-20,280.983
2014-01-20,280.983
2014-01-21,288.773
2014-01-21,288.773
2014-01-23,287.66
2014-01-23,287.66
2014-01-24,285.222
2014-01-24,285.222
2014-01-26,287.393
2014-01-26,287.393
2014-01-27,287.395
2014-01-27,287.395
2014-01-28,286.874
2014-01-28,286.874
2014-01-29,288.459
2014-01-29,288.459
2014-01-30,287.241
2014-01-30,287.241
2014-01-31,283.585
2014-01-31,283.585
2014-02-01,285.86
2014-02-01,285.86
2014-02-02,288.058
2014-02-02,288.058
2014-02-03,276.219
2014-02-03,276.219
2014-02-04,286.935
2014-02-04,286.935
2014-02-05,287.786
2014-02-05,287.786
2014-02-07,284.266
2014-02-07,284.266
2014-02-08,285.801
2014-02-08,285.801
2014-02-09,286.818
2014-02-09,286.818
2014-02-10,280.43
2014-02-10,280.43
2014-02-11,288.464
2014-02-11,288.464
2014-02-12,283.971
2014-02-12,283.971
2014-02-13,289.129
2014-02-13,289.129
2014-02-14,287.822
2014-02-14,287.822
2014-02-15,287.5
2014-02-15,287.5
2014-02-16,288.94
2014-02-16,288.94
2014-02-17,284.291
2014-02-17,284.291
2014-02-18,288.369
2014-02-18,288.369
2014-02-19,288.061
2014-02-19,288.061
2014-02-20,277.975
2014-02-20,277.975
2014-02-21,284.016
2014-02-21,284.016
2014-02-22,287.91
2014-02-22,287.91
2014-02-23,286.837
2014-02-23,286.837
2014-02-24,288.508
2014-02-24,288.508
2014-02-25,286.159
2014-02-25,286.159
2014-02-27,288.02
2014-02-27,288.02
2014-02-28,287.93
2014-02-28,287.93
2014-03-01,288.663
2014-03-01,288.663
2014-03-02,288.012
2014-03-02,288.012
